EntrezID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
246175	CNOT6L	1.05179347156145	7.85998132963566	5.42862210751071	4.60053692732624e-07	0.00244142009993308	6.02496180897293
51646	YPEL5	1.12303724093493	7.1009011228903	5.3337591148666	6.86660132170745e-07	0.00244142009993308	5.66355355056638
5805	PTS	0.846975875715937	6.23876802230206	5.13753556830139	1.55559130606149e-06	0.00368726992580109	4.92606961315533
8013	NR4A3	0.863609920231105	5.9878565060651	5.00142085409519	2.71900770608057e-06	0.00483371594948473	4.42294113130444
692088	SNORD50B	0.780298680613271	6.11195530054485	4.79296696823868	6.29995841390561e-06	0.00748001439807986	3.66675743228747
6609	SMPD1	-0.775603656004083	8.05969793591588	-4.72897520680248	8.12314800548678e-06	0.00748001439807986	3.4382748672723
26973	CHORDC1	0.9198624301673	6.43819322866811	4.70727740894653	8.85061056950075e-06	0.00748001439807986	3.36120585773705
4929	NR4A2	1.08586037427893	6.92296172717981	4.69207126762355	9.39772813340724e-06	0.00748001439807986	3.30731776532738
619567	SNORD2	0.455880847393574	5.82571082861779	4.69020651126416	9.46704114508771e-06	0.00748001439807986	3.30071638115158
54205	CYCS	1.06946624366838	6.80376930633673	4.59264935594347	1.38743368893015e-05	0.00937854585505704	2.95751958721633
100287932	TIMM23	0.576912104827699	6.91564840855664	4.58118282969803	1.45076648018039e-05	0.00937854585505704	2.9174636938345
79647	AKIRIN1	-1.03286417324051	8.39102279911552	-4.51675373711364	1.86218085369465e-05	0.0110349733755189	2.6935194186484
5336	PLCG2	0.956587499727868	6.24740013688265	4.49331617883492	2.03822173292914e-05	0.0111490728791224	2.61253354435187
29896	TRA2A	0.648140375528269	7.02796109266724	4.42609442801789	2.637115990451e-05	0.0119668215664338	2.38169739879612
360155	CYCSP52	0.630210785663495	6.52687909672406	4.41802121885793	2.71957722656052e-05	0.0119668215664338	2.35411965303738
79742	DIPK2B	-0.821320615935487	8.34660595928542	-4.37624700608523	3.1876637656581e-05	0.0119668215664338	2.21192439685455
692058	SNORD11	0.31211776420929	5.58469684175143	4.3688139870019	3.27872908235267e-05	0.0119668215664338	2.18671214470514
3458	IFNG	1.01510576067147	6.16987972265915	4.36535858004685	3.32191318301995e-05	0.0119668215664338	2.17500086472337
152006	RNF38	0.674822425286826	6.29120140767218	4.33934442742724	3.66511956735691e-05	0.0119668215664338	2.08702036496254
3475	IFRD1	0.573226406667086	5.59131389665368	4.32265301694186	3.9030867235478e-05	0.0119668215664338	2.03074550491143
9839	ZEB2	0.914928467995746	6.40873900424564	4.32205225576319	3.91192372945287e-05	0.0119668215664338	2.02872262176301
54855	TENT5C	1.10905013924045	8.29166765028654	4.31936381667726	3.95170678190162e-05	0.0119668215664338	2.01967230542583
85450	ITPRIP	0.546431018907387	5.90810833887268	4.31390316460422	4.03371721349817e-05	0.0119668215664338	2.00130071956014
84888	SPPL2A	0.336931824071667	5.73471311839216	4.31202455768608	4.06230855027073e-05	0.0119668215664338	1.99498384512814
1499	CTNNB1	0.654449402506779	6.36605183162573	4.30235344744956	4.21261741025441e-05	0.0119668215664338	1.96249227786295
653061	GOLGA8S	-0.727463863867694	8.26347519955386	-4.29224576934063	4.37543750143833e-05	0.0119668215664338	1.92858393702679
