EntrezID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
1117	CHI3L2	2.02458205296672	7.89818949229006	11.5350615844785	2.21423385114327e-07	0.00193634750282479	7.13274564193858
55303	GIMAP4	1.50135455523115	9.94037112004339	9.82263733815273	1.08118377909154e-06	0.00415596670823027	5.82765809763054
9768	PCLAF	3.06184024849368	9.10616331935594	9.54676319070143	1.42571756714589e-06	0.00415596670823027	5.59120189411421
8140	SLC7A5	-1.51756956728495	9.17991652327769	-9.21312108552791	2.0096587009773e-06	0.00439361633501162	5.29443714026943
4599	MX1	1.4875061940798	9.8208524913089	8.9211383503092	2.73627674711189e-06	0.00451172346599636	5.02462271041266
1234	CCR5	2.1189069103339	9.99810201385737	8.80648886906253	3.09552210359956e-06	0.00451172346599636	4.91601115064608
6241	RRM2	3.69150090535255	8.76483412276482	8.53968278136681	4.1450974372493e-06	0.00517841101267787	4.65725596446489
7298	TYMS	3.15118328111408	8.90333440272441	8.31018803186485	5.35863937851518e-06	0.00585766267063941	4.42778636843092
5142	PDE4B	-1.73811498387754	8.96932240720698	-8.09326867255603	6.86468082641596e-06	0.00653353650326915	4.20483852658218
10190	TXNDC9	0.892314390413171	8.67409612356446	8.00227516185986	7.62750373552183e-06	0.00653353650326915	4.1095240837713
834	CASP1	1.12078405042255	8.77102176482785	7.84657907344091	9.15338457930409e-06	0.00653353650326915	3.94392918342184
9447	AIM2	1.17648667598949	7.38981409091303	7.82610467026944	9.37738897332838e-06	0.00653353650326915	3.92191513861165
4092	SMAD7	-1.92813926822858	8.99623068147926	-7.79643808234231	9.71251852973116e-06	0.00653353650326915	3.8899187135465
2960	GTF2E1	0.920456697660131	7.04660681947353	7.64562786394107	1.16281651151394e-05	0.00726345028084956	3.72543910709304
10935	PRDX3	1.8377989383678	8.93052050289377	7.56627475668169	1.27965586625513e-05	0.00746039370026742	3.63765541965209
11130	ZWINT	2.40084201312989	8.15764557689777	7.40023698177349	1.56715371455368e-05	0.00753707789511255	3.45117185632162
54	ACP5	0.952827094102328	8.25775076764669	7.38617527996958	1.59451841519834e-05	0.00753707789511255	3.43520243890632
57003	CCDC47	1.02133494639535	7.83231663587663	7.33242585653658	1.70395740837239e-05	0.00753707789511255	3.37390514061934
29088	MRPL15	1.21524675742292	7.77185218639232	7.32558250788523	1.71846157658483e-05	0.00753707789511255	3.36607161348674
